ENSG00000109099,PMP22,protein binding,plasma membrane localization,myelination,negative regulation of cell population proliferation,cell differentiation,apoptotic process
ENSG00000131165,CHMP1A,multivesicular body assembly,autophagy,vesicle-mediated transport,protein degradation,endosome transport,cytokinesis
ENSG00000160318,CLDND2,protein binding,plasma membrane localization,tight junction formation,cell adhesion,tissue integrity,tumor invasion
ENSG00000168476,REEP4,endoplasmic reticulum organization,microtubule binding,protein binding,cellular division,nuclear envelope organization,mitosis
ENSG00000115091,ACTR3,actin polymerization,arp2/3 complex,lamellipodia assembly,cell motility,cellular response to interferon,asymmetric cell division
ENSG00000178951,ZBTB7A,dna-binding transcription factor activity,transcriptional repression,smad binding,notch signaling pathway regulation,tgf-beta receptor signaling pathway regulation,double-strand break repair
ENSG00000011295,TTC19,mitotic cytokinesis,mitochondrial respiratory chain complex iii assembly,protein binding,cell division,cellular energy production,cancer-related dysregulation
ENSG00000163703,CRELD1,protein disulfide isomerase activity,extracellular matrix structural constituent,protein binding,cell adhesion,cell migration,tumor microenvironment
ENSG00000176903,PNMA1,protein binding,inflammatory response,apoptosis regulation,cytoplasm localization,nucleolus localization,nucleus localization
ENSG00000184402,SS18L1,transcription coactivator activity,protein binding,chromatin organization,positive regulation of transcription,dendrite morphogenesis,nucleus localization
ENSG00000172156,CCL11,chemokine activity,ccr3 chemokine receptor binding,angiogenesis,eosinophil chemotaxis,inflammatory response,cell migration
ENSG00000221978,CCNL2,cyclin-dependent protein kinase regulator activity,protein binding,regulation of centrosome cycle,regulation of cell cycle,apoptosis regulation,rna splicing
ENSG00000084764,MAPRE3,microtubule binding,regulation of microtubule polymerization,protein kinase binding,spindle assembly,cell division,positive regulation of cyclin-dependent protein serine/threonine kinase activity
ENSG00000115266,APC2,gamma-catenin binding,beta-catenin binding,microtubule binding,wnt signaling pathway,negative regulation of wnt signaling pathway,microtubule cytoskeleton organization
ENSG00000168412,MTNR1A,g protein-coupled receptor activity,melatonin receptor activity,cyclic nucleotide signaling,circadian rhythm,adenylate cyclase-inhibiting g protein-coupled receptor signaling pathway,none
ENSG00000145283,SLC10A6,sodium-dependent organic anion transport,bile acid and bile salt transport,lipid transport,protein binding,sodium ion transport,transmembrane transport
,C16orf58,protein trafficking,cellular localization,tumor development,tumor progression,kirc,none
ENSG00000140941,MAP1LC3B,autophagy,autophagosome assembly,microtubule binding,protein binding,mitochondrion,cytoskeleton
ENSG00000154153,RETREG1,reticulophagy,mitophagy,endoplasmic reticulum organization,protein binding,autophagy,cellular stress response
ENSG00000060237,WNK1,protein serine/threonine kinase activity,histone kinase activity,wnt signaling pathway,ion transport,cell volume homeostasis,dna-dependent protein kinase activity
ENSG00000185963,BICD2,microtubule-based movement,golgi apparatus localization,mrna transport,cytoskeletal anchor activity,dynein complex binding,centrosome localization
ENSG00000241595,KRTAP9-4,keratin filament,cytosol,protein binding,intermediate filament,epithelial cell integrity,tumor growth
ENSG00000066117,SMARCD1,chromatin remodeling,transcriptional regulation,dna repair,nucleosome disassembly,cell differentiation,proliferation
ENSG00000168411,RFWD3,ubiquitin-protein transferase activity,dna damage response,protein ubiquitination,p53 binding,double-strand break repair via homologous recombination,interstrand cross-link repair
ENSG00000178538,CA8,zinc ion binding,calcium-mediated signaling,one-carbon metabolic process,hydro-lyase activity,protein binding,cytoplasm localization
ENSG00000109083,IFT20,intraflagellar transport,cilium assembly,wnt signaling pathway,cell differentiation,protein localization to cilium,none
ENSG00000138750,NUP54,nuclear pore organization,protein import into nucleus,regulation of protein transport,nls-bearing protein import,mrna transport,protein targeting
ENSG00000162882,HAAO,nad+ biosynthesis,tryptophan catabolism,kynurenine pathway,dioxygenase activity,electron transfer,metal ion binding
ENSG00000128513,POT1,telomere binding,single-stranded dna binding,telomerase inhibition,chromosome stability,dna repair,nucleus localization
ENSG00000106536,POU6F2,dna binding,transcription regulation,gene expression control,central nervous system development,chromatin interaction,rna polymerase ii cis-regulatory region sequence-specific dna binding
ENSG00000101216,GMEB2,dna-binding transcription factor activity,rna polymerase ii-specific dna binding,transcription regulation,chromatin association,nucleoplasm localization,sequence-specific double-stranded dna binding
ENSG00000141198,TOM1L1,protein binding,ubiquitin binding,protein kinase activator activity,signal transduction,regulation of dna biosynthetic process,multivesicular body sorting pathway
ENSG00000160447,PKN3,calcium-dependent serine/threonine kinase activity,diacylglycerol-dependent serine/threonine kinase activity,protein serine kinase activity,epithelial cell migration,signal transduction,intracellular signal transduction
ENSG00000130669,PAK4,protein serine/threonine kinase activity,histone h3t6 kinase activity,mapk cascade regulation,cell migration,rho gtpase signaling,angiogenesis
ENSG00000181885,CLDN7,tight junction assembly,cell adhesion molecule binding,positive regulation of cell motility,negative regulation of cell adhesion,bicellular tight junction assembly,positive regulation of cell population proliferation
ENSG00000147123,NDUFB11,nadh dehydrogenase complex i assembly,proton motive force-driven mitochondrial atp synthesis,mitochondrial respiratory chain complex i,aerobic respiration,protein binding,mitochondrion
ENSG00000084072,PPIE,peptidyl-prolyl cis-trans isomerase activity,rna splicing,mrna processing,transcriptional regulation,protein folding,cellular signaling
ENSG00000171840,NINJ2,membrane destabilizing activity,protein binding,cell adhesion,tissue regeneration,neuron cell-cell adhesion,plasma membrane localization
ENSG00000080345,RIF1,telomere maintenance,double-strand break repair via nhej,chromatin,dna damage response,homologous recombination suppression,cancer progression
ENSG00000160207,HSF2BP,transcriptional regulation,heat shock response,dna repair,protein binding,meiosis,stress response
ENSG00000180448,ARHGAP45,rho gtpase activating activity,negative regulation of signal transduction,plasma membrane localization,cell migration,tumor progression,metastasis
ENSG00000129204,USP6,deubiquitinase activity,protein modification process,plasma membrane localization,endosome localization,lysosome localization,proteolysis
ENSG00000111245,MYL2,calcium ion binding,myosin heavy chain binding,cardiac muscle contraction,negative regulation of cell growth,muscle cell fate specification,regulation of striated muscle contraction
ENSG00000166394,CYB5R2,cytochrome b5 reductase activity,electron transfer,fatty acid desaturation,steroid hormone biosynthesis,nad(p)h binding,oxidoreductase activity
ENSG00000159289,GOLGA6A,golgi organization,golgi apparatus localization,protein binding,cis-golgi network,golgi cisterna membrane,vesicle trafficking
ENSG00000112837,TBX18,dna binding,transcription regulation,cell fate specification,morphogenesis,wnt signaling pathway regulation,developmental processes
ENSG00000198576,ARC,actin cytoskeleton,cytoskeleton organization,cell migration,protein binding,mrna binding,synaptic plasticity
ENSG00000164066,INTU,intraciliary transport,ciliary transition zone,regulation of cell division,smoothened signaling pathway,protein localization to organelle,cell surface
ENSG00000147459,DOCK5,gtpase activator activity,cell migration,podosome assembly,rac protein signal transduction,positive regulation of vascular associated smooth muscle cell migration,epithelial cell migration
ENSG00000111252,SH2B3,negative regulation of receptor signaling pathway via jak-stat,negative regulation of mapk cascade,hematopoiesis,protein tyrosine kinase binding,cellular response to cytokine,signal transduction
ENSG00000125991,ERGIC3,vesicle-mediated transport,endoplasmic reticulum to golgi vesicle-mediated transport,protein binding,copii-coated vesicles,retrograde transport,golgi apparatus
ENSG00000175305,CCNE2,cyclin-dependent protein serine/threonine kinase regulator activity,regulation of g1/s transition of mitotic cell cycle,protein kinase binding,positive regulation of g1/s transition of mitotic cell cycle,cyclin e1-cdk2 complex,cyclin e2-cdk2 complex
ENSG00000138668,HNRNPD,rna binding,mrna stability regulation,gene expression regulation,translation control,chromatin binding,telomeric dna binding
ENSG00000164949,GEM,gtpase activity,chromosome organization,signal transduction,calcium channel regulator activity,immune response,mitosis
ENSG00000112304,ACOT13,fatty acyl-coa hydrolase activity,lipid metabolic process,mitochondrion localization,protein homotetramerization,cytosol localization,cellular component
ENSG00000122257,RBBP6,ubiquitin-dependent protein catabolic process,dna replication,dna damage response,protein ubiquitination,cytoplasm localization,nucleus localization
ENSG00000100504,PYGL,glycogen catabolic process,glucose homeostasis,1,4-alpha-oligoglucan phosphorylase activity,glycogen phosphorylase activity,carbohydrate metabolic process
ENSG00000068976,PYGM,glycogen phosphorylase activity,carbohydrate metabolic process,glycogen catabolic process,cytosol localization,glucose availability,energy metabolism
ENSG00000130948,HSD17B3,androgen biosynthesis,steroid metabolism,estrogen metabolism,testosterone metabolism,endoplasmic reticulum localization,tumor microenvironment
ENSG00000050628,PTGER3,prostaglandin e2 receptor activity,g protein-coupled receptor activity,positive regulation of cytosolic calcium ion concentration,inflammatory response,cell death,tumor immune evasion
