ENSG00000123154,WDR83,wd repeat domain-containing protein,kinase activity,rna splicing,hypoxia response,wounding response,inflammation regulation
ENSG00000276644,DACH1,transcriptional repressor activity,dna binding,rna polymerase ii cis-regulatory region sequence-specific dna binding,regulation of transcription by rna polymerase ii,negative regulation of cell proliferation,epithelial cell proliferation
ENSG00000090905,TNRC6A,mirna-mediated gene silencing,mrna degradation,translational repression,p-body assembly,risc complex,post-transcriptional regulation
ENSG00000228964,HLA-B,antigen processing and presentation,mhc class i protein complex,peptide antigen binding,tap binding,immune response regulation,ctl activation
ENSG00000102024,PLS3,actin filament binding,actin filament bundle assembly,calcium ion binding,cell migration,plasma membrane localization,cytosol localization
ENSG00000125356,NDUFA1,nadh dehydrogenase (ubiquinone) activity,mitochondrial respiratory chain complex i assembly,aerobic respiration,proton motive force-driven mitochondrial atp synthesis,mitochondrion,tumor cell survival and proliferation
ENSG00000171135,JAGN1,neutrophil differentiation,neutrophil migration,immune system process,granulocyte colony-stimulating factor signaling pathway,defense response to fungus,endoplasmic reticulum organization
,CCDC155,vesicle transport,cell cycle regulation,protein-coding gene,tumor development,tumor progression,esophageal carcinoma
ENSG00000143641,GALNT2,o-glycan processing,protein o-linked glycosylation,glycosyltransferase activity,golgi apparatus localization,polypeptide n-acetylgalactosaminyltransferase activity,protein maturation
ENSG00000117155,SSX2IP,cilium assembly,cell motility regulation,anchoring junction,protein binding,cytoskeleton organization,rac gtpase signaling
ENSG00000103018,CYB5B,nitrite reductase (no-forming) activity,protein binding,heme binding,enzyme activator activity,response to oxidative stress,mitochondrial outer membrane localization
ENSG00000155755,TMEM237,wnt signaling pathway regulation,cilium assembly,cell projection organization,protein binding,tumor progression,metastasis
ENSG00000100528,CNIH1,vesicle-mediated transport,signal transduction,protein binding,er to golgi transport,synaptic plasticity,membrane localization
ENSG00000175514,GPR152,g protein-coupled receptor activity,identical protein binding,protein binding,g protein-coupled receptor signaling pathway,cell growth,cell migration
ENSG00000166289,PLEKHF1,apoptotic process,autophagy,phosphatidylinositol binding,vesicle organization,endosome organization,positive regulation of apoptotic signaling pathway
ENSG00000115274,INO80B,dna repair,telomere maintenance,chromatin remodeling,dna replication,cell cycle regulation,transcription elongation
ENSG00000166900,STX3,vesicle trafficking,synaptic transmission,membrane fusion,cell adhesion,protein localization,neuronal development
ENSG00000143198,MGST3,glutathione transferase activity,oxidoreductase activity,cellular oxidant detoxification,lipid metabolic process,prostanoid metabolic process,leukotriene metabolic process
ENSG00000198133,TMEM229B,macrophage activation,response to bacterium,protein binding,membrane localization,none,none
ENSG00000169371,SNUPN,rna cap binding,snrna import into nucleus,protein complex oligomerization,cytoskeleton organization,protein import into nucleus,nucleoplasm localization
ENSG00000122375,OPN4,light sensitivity,circadian rhythm regulation,non-visual photoreception,g protein-coupled receptor signaling,pupil constriction,physiological process regulation
ENSG00000188021,UBQLN2,ubiquitin-dependent protein catabolic process,protein binding,regulation of autophagy,erad pathway,cellular response to stress,autophagosome assembly
ENSG00000164983,TMEM65,transmembrane protein,cardiac conduction,protein binding,plasma membrane localization,mitochondrial inner membrane,cardiac ventricle development
ENSG00000180532,ZSCAN4,dna-binding transcription factor activity,rna polymerase ii-specific,telomere lengthening,sequence-specific double-stranded dna binding,regulation of transcription by rna polymerase ii,protein binding
ENSG00000118402,ELOVL4,fatty acid elongase activity,monounsaturated fatty acid,polyunsaturated fatty acid biosynthetic process,endoplasmic reticulum membrane,lipid metabolism dysregulation,tumor development
ENSG00000196329,GIMAP5,gtp binding,protein binding,lysosomal membrane,endosome,multivesicular body membrane,cellular degradation pathways
ENSG00000197079,KRT35,intermediate filament organization,epithelial cell differentiation,structural molecule activity,protein binding,cytoskeleton,cell adhesion
ENSG00000143393,PI4KB,phosphatidylinositol 4-kinase activity,receptor-mediated endocytosis,lipid metabolic process,cell proliferation,golgi apparatus localization,cytoplasm localization
ENSG00000115307,AUP1,lipid droplet formation,lipophagy,ubiquitin binding,erad pathway,protein localization to lipid droplet,lipid metabolism regulation
ENSG00000112038,OPRM1,g protein-coupled receptor activity,morphine receptor activity,sensory perception of pain,neuropeptide signaling pathway,behavioral response to ethanol,regulation of cellular response to stress
ENSG00000074319,TSG101,ubiquitin-dependent protein degradation,multivesicular body biogenesis,exosome secretion,autophagy,epidermal growth factor receptor signaling regulation,none
ENSG00000169885,CALML6,calcium ion binding,enzyme regulator activity,microtubule cytoskeleton organization,protein binding,metal ion binding,cytoplasm localization
ENSG00000183036,PCP4,calcium ion binding,calmodulin binding,camkk-ampk signaling cascade,neuron differentiation,protein binding,cytosol localization
ENSG00000152359,POC5,centrosome,cytoskeleton,protein binding,cell division,proliferation,migration
ENSG00000146592,CREB5,dna-templated transcription,rna polymerase ii-specific,camp response element binding,dna-binding transcription factor activity,sequence-specific double-stranded dna binding,nucleus localization
ENSG00000102858,MGRN1,ubiquitin-protein transferase activity,smoothened signaling pathway,g protein-coupled receptor signaling pathway,protein degradation,endosome trafficking,tumor suppressor function
ENSG00000087111,PIGS,gpi anchor biosynthetic process,attachment of gpi anchor to protein,gpi-anchor transamidase complex,endoplasmic reticulum membrane,protein binding,cancer development
ENSG00000109654,TRIM2,ubiquitin-protein transferase activity,protein binding,translation repressor activity,negative regulation of translation,proteasome-mediated ubiquitin-dependent protein catabolic process,protein ubiquitination
ENSG00000104228,TRIM35,ubiquitin protein ligase activity,innate immune response,apoptosis,mitotic cell cycle regulation,suppression of viral release by host,protein ubiquitination
ENSG00000109736,MFSD10,tetracycline transmembrane transporter activity,organic anion transmembrane transporter activity,transmembrane transport,apoptotic process,plasma membrane localization,brush border membrane
ENSG00000121542,SEC22A,snare activity,golgi apparatus,endoplasmic reticulum,protein transport,vesicle-mediated transport,membrane fusion
ENSG00000169217,CD2BP2,spliceosomal tri-snrnp complex assembly,rna splicing,nucleus localization,ribonucleoprotein complex binding,mrna processing,protein binding
ENSG00000152049,KCNE4,voltage-gated potassium channel activity,membrane repolarization during action potential,protein binding,transmembrane transporter binding,potassium ion export across plasma membrane,tumorigenesis
ENSG00000101161,PRPF6,rna splicing,positive regulation of transcription by rna polymerase ii,protein binding,rna binding,spliceosomal complex assembly,u5 snrnp
ENSG00000162881,OXER1,oxoeicosanoid binding,g protein-coupled receptor activity,adenylate cyclase inhibition,inflammatory response,cellular proliferation,esophageal carcinoma
ENSG00000213186,TRIM59,ubiquitin ligase activity,protein binding,zinc ion binding,viral entry inhibition,nf-kappab signaling suppression,endoplasmic reticulum localization
ENSG00000102934,PLLP,marvel domain-containing protein,membrane raft localization,regulation of endocytosis,monoatomic ion transport,myelination,structural constituent of myelin sheath
ENSG00000182473,EXOC7,vesicle tethering,exocytosis regulation,protein transmembrane transport,autophagy regulation,membrane fission,plasma membrane localization
,MARCH3,ring finger e3 ubiquitin ligase activity,protein degradation,apoptosis regulation,cell proliferation,immune response modulation,tumor progression
ENSG00000284868,DHRS1,carbonyl reductase (nadph) activity,nad or nadp as acceptor,protein binding,oxidoreductase activity,testosterone 17-beta-dehydrogenase (nadp+),cellular redox balance
ENSG00000169683,LRRC45,plasma membrane localization,protein binding,cell adhesion,cytoskeletal organization,cell division,tumor progression
ENSG00000179071,CCDC89,coiled-coil domain,protein binding,cytoplasm localization,nucleus localization,cell cycle regulation,dna repair
ENSG00000135249,RINT1,mitotic g2 dna damage checkpoint signaling,endoplasmic reticulum to golgi vesicle-mediated transport,golgi to endoplasmic reticulum retrograde vesicle-mediated transport,protein binding,dna repair,cytoplasm
ENSG00000196843,ARID5A,chromatin binding,transcription factor binding,immune response regulation,dna-templated transcription regulation,nucleoplasm localization,tumor microenvironment modulation
ENSG00000152954,NRSN1,protein binding,cytoplasmic vesicle localization,neuron projection,nervous system development,transport vesicle,cell projection
ENSG00000101236,RNF24,e3 ubiquitin ligase activity,golgi apparatus localization,zinc ion binding,protein trafficking,metal ion binding,substrate specificity
ENSG00000029725,RABEP1,gtpase activator activity,protein binding,endocytosis,signal transduction,protein homodimerization activity,membrane fusion
ENSG00000103365,GGA2,small gtpase binding,protein transport,golgi to plasma membrane protein transport,vesicle-mediated transport,clathrin-coated vesicle,trans-golgi network
ENSG00000114993,RTKN,rho protein signal transduction,septin ring organization,actomyosin contractile ring assembly,mitotic cytokinesis,apoptotic process,gtp binding
